id_no,tweet_id,tweet_created_at,tweet_text,in_reply to status_id,in_reply_to_screen_name,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,favorite_count,retweet_count,source,user_location,entities,followers_count,foliowing,friends_count,follow_request_sent,user_name,user_protected,user-verified,lang,user_description,geo_enabled,user_screen_name,user_statuses_count,tweet_truncated,tweet_is_quote_status
435,1286556723705241603,2020-07-24 07:00:00,I am International Movie Star https://t.co/RLSyDWMo8F,None,None,None,None,None,202,16,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1286556722509885441, 'id_str': '1286556722509885441', 'indices': [30, 53], 'media_url': 'http://pbs.twimg.com/media/EdrEhcyXsAEenP2.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EdrEhcyXsAEenP2.jpg', 'url': 'https://t.co/RLSyDWMo8F', 'display_url': 'pic.twitter.com/RLSyDWMo8F', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1286556723705241603/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 462, 'h': 496, 'resize': 'fit'}, 'large': {'w': 462, 'h': 496, 'resize': 'fit'}, 'small': {'w': 462, 'h': 496, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
436,1286496325568270337,2020-07-24 03:00:00,Look the Durian https://t.co/EQWUX1FSXy,None,None,None,None,None,219,30,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1286496324385419266, 'id_str': '1286496324385419266', 'indices': [16, 39], 'media_url': 'http://pbs.twimg.com/media/EdqNl0PWsAIgkwz.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EdqNl0PWsAIgkwz.jpg', 'url': 'https://t.co/EQWUX1FSXy', 'display_url': 'pic.twitter.com/EQWUX1FSXy', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1286496325568270337/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 392, 'h': 419, 'resize': 'fit'}, 'large': {'w': 392, 'h': 419, 'resize': 'fit'}, 'medium': {'w': 392, 'h': 419, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
437,1286435934054080512,2020-07-23 23:00:02,Merry Christmas https://t.co/gcr1uOoG2r,None,None,None,None,None,98,14,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1286435930593792000, 'id_str': '1286435930593792000', 'indices': [16, 39], 'media_url': 'http://pbs.twimg.com/media/EdpWqb1XkAALVuV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EdpWqb1XkAALVuV.jpg', 'url': 'https://t.co/gcr1uOoG2r', 'display_url': 'pic.twitter.com/gcr1uOoG2r', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1286435934054080512/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 462, 'h': 582, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 462, 'h': 582, 'resize': 'fit'}, 'medium': {'w': 462, 'h': 582, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,et,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
438,1286375530061795329,2020-07-23 19:00:00,This is Yellow Leaf https://t.co/UXgrIYkOiq,None,None,None,None,None,166,22,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1286375528912637956, 'id_str': '1286375528912637956', 'indices': [20, 43], 'media_url': 'http://pbs.twimg.com/media/EdofumCX0AQdXvW.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EdofumCX0AQdXvW.jpg', 'url': 'https://t.co/UXgrIYkOiq', 'display_url': 'pic.twitter.com/UXgrIYkOiq', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1286375530061795329/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 392, 'h': 391, 'resize': 'fit'}, 'small': {'w': 392, 'h': 391, 'resize': 'fit'}, 'large': {'w': 392, 'h': 391, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
439,1286315132470079489,2020-07-23 15:00:00,Be careful my little red shoes https://t.co/cIiNBqjDj8,None,None,None,None,None,143,12,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1286315131404718082, 'id_str': '1286315131404718082', 'indices': [31, 54], 'media_url': 'http://pbs.twimg.com/media/Ednoy_yWkAIAvey.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ednoy_yWkAIAvey.jpg', 'url': 'https://t.co/cIiNBqjDj8', 'display_url': 'pic.twitter.com/cIiNBqjDj8', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1286315132470079489/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 409, 'h': 551, 'resize': 'fit'}, 'small': {'w': 409, 'h': 551, 'resize': 'fit'}, 'large': {'w': 409, 'h': 551, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
440,1286254733926309888,2020-07-23 11:00:00,Duang https://t.co/TrZby0glPW,None,None,None,None,None,88,9,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1286254732542173184, 'id_str': '1286254732542173184', 'indices': [6, 29], 'media_url': 'http://pbs.twimg.com/media/Edmx3UfXYAA3AZ6.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Edmx3UfXYAA3AZ6.jpg', 'url': 'https://t.co/TrZby0glPW', 'display_url': 'pic.twitter.com/TrZby0glPW', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1286254733926309888/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 392, 'h': 495, 'resize': 'fit'}, 'small': {'w': 392, 'h': 495, 'resize': 'fit'}, 'medium': {'w': 392, 'h': 495, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,in,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
441,1286194335831207936,2020-07-23 07:00:00,Why should I get up? https://t.co/miYhBdGrs1,None,None,None,None,None,521,118,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1286194334694547457, 'id_str': '1286194334694547457', 'indices': [21, 44], 'media_url': 'http://pbs.twimg.com/media/Edl67s-WoAEUIu4.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Edl67s-WoAEUIu4.jpg', 'url': 'https://t.co/miYhBdGrs1', 'display_url': 'pic.twitter.com/miYhBdGrs1', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1286194335831207936/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 451, 'h': 984, 'resize': 'fit'}, 'medium': {'w': 451, 'h': 984, 'resize': 'fit'}, 'small': {'w': 312, 'h': 680, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
442,1286133937916596226,2020-07-23 03:00:00,Two line tear https://t.co/2jtRaU1Oif,None,None,None,None,None,94,7,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1286133936553435141, 'id_str': '1286133936553435141', 'indices': [14, 37], 'media_url': 'http://pbs.twimg.com/media/EdlEAEXXoAUb5Vg.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EdlEAEXXoAUb5Vg.jpg', 'url': 'https://t.co/2jtRaU1Oif', 'display_url': 'pic.twitter.com/2jtRaU1Oif', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1286133937916596226/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 362, 'h': 474, 'resize': 'fit'}, 'large': {'w': 362, 'h': 474, 'resize': 'fit'}, 'medium': {'w': 362, 'h': 474, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
443,1286133937916596226,2020-07-23 03:00:00,Two line tear https://t.co/2jtRaU1Oif,None,None,None,None,None,94,7,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1286133936553435141, 'id_str': '1286133936553435141', 'indices': [14, 37], 'media_url': 'http://pbs.twimg.com/media/EdlEAEXXoAUb5Vg.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EdlEAEXXoAUb5Vg.jpg', 'url': 'https://t.co/2jtRaU1Oif', 'display_url': 'pic.twitter.com/2jtRaU1Oif', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1286133937916596226/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 362, 'h': 474, 'resize': 'fit'}, 'large': {'w': 362, 'h': 474, 'resize': 'fit'}, 'medium': {'w': 362, 'h': 474, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
444,1286073540194775040,2020-07-22 23:00:00,Do you need broker? https://t.co/0In7PUu7G6,None,None,None,None,None,84,8,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1286073539083284481, 'id_str': '1286073539083284481', 'indices': [20, 43], 'media_url': 'http://pbs.twimg.com/media/EdkNEeQWsAE5vrd.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EdkNEeQWsAE5vrd.jpg', 'url': 'https://t.co/0In7PUu7G6', 'display_url': 'pic.twitter.com/0In7PUu7G6', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1286073540194775040/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 462, 'h': 533, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 462, 'h': 533, 'resize': 'fit'}, 'medium': {'w': 462, 'h': 533, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
445,1286013142045163527,2020-07-22 19:00:00,Call me Husband https://t.co/NegoKZuqpR,None,None,None,None,None,180,19,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1286013140774408196, 'id_str': '1286013140774408196', 'indices': [16, 39], 'media_url': 'http://pbs.twimg.com/media/EdjWI1BX0AQg_vk.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EdjWI1BX0AQg_vk.jpg', 'url': 'https://t.co/NegoKZuqpR', 'display_url': 'pic.twitter.com/NegoKZuqpR', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1286013142045163527/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 462, 'h': 475, 'resize': 'fit'}, 'medium': {'w': 462, 'h': 475, 'resize': 'fit'}, 'small': {'w': 462, 'h': 475, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
446,1285952743643979776,2020-07-22 15:00:00,Di! Student card https://t.co/vhbLXDWLwi,None,None,None,None,None,75,8,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1285952742524059650, 'id_str': '1285952742524059650', 'indices': [17, 40], 'media_url': 'http://pbs.twimg.com/media/EdifNMAWAAI7ysB.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EdifNMAWAAI7ysB.jpg', 'url': 'https://t.co/vhbLXDWLwi', 'display_url': 'pic.twitter.com/vhbLXDWLwi', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1285952743643979776/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 392, 'h': 462, 'resize': 'fit'}, 'medium': {'w': 392, 'h': 462, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 392, 'h': 462, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
447,1285892346001981442,2020-07-22 11:00:00,Please call my English name Handsome https://t.co/VEGcr7VWac,None,None,None,None,None,151,23,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1285892344873713664, 'id_str': '1285892344873713664', 'indices': [37, 60], 'media_url': 'http://pbs.twimg.com/media/EdhoRlOXgAAKOGQ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EdhoRlOXgAAKOGQ.jpg', 'url': 'https://t.co/VEGcr7VWac', 'display_url': 'pic.twitter.com/VEGcr7VWac', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1285892346001981442/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 445, 'h': 576, 'resize': 'fit'}, 'medium': {'w': 445, 'h': 576, 'resize': 'fit'}, 'small': {'w': 445, 'h': 576, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
448,1285831947491651584,2020-07-22 07:00:00,Reach a consensus https://t.co/fxUz9dpN6P,None,None,None,None,None,227,22,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1285831946459807744, 'id_str': '1285831946459807744', 'indices': [18, 41], 'media_url': 'http://pbs.twimg.com/media/EdgxV7mWAAA-voi.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EdgxV7mWAAA-voi.jpg', 'url': 'https://t.co/fxUz9dpN6P', 'display_url': 'pic.twitter.com/fxUz9dpN6P', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1285831947491651584/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 462, 'h': 401, 'resize': 'fit'}, 'small': {'w': 462, 'h': 401, 'resize': 'fit'}, 'large': {'w': 462, 'h': 401, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
449,1285771549757366273,2020-07-22 03:00:00,"We're sorry, the number you have reached is not in service at this time. Please check the number or try your call again. https://t.co/ng13jVRLx0",None,None,None,None,None,173,26,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1285771548708810752, 'id_str': '1285771548708810752', 'indices': [121, 144], 'media_url': 'http://pbs.twimg.com/media/Edf6aUcXsAAP16W.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Edf6aUcXsAAP16W.jpg', 'url': 'https://t.co/ng13jVRLx0', 'display_url': 'pic.twitter.com/ng13jVRLx0', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1285771549757366273/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 420, 'h': 548, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 420, 'h': 548, 'resize': 'fit'}, 'small': {'w': 420, 'h': 548, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
450,1285711151293235201,2020-07-21 23:00:00,What a? https://t.co/MlGHWwVmjt,None,None,None,None,None,166,31,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1285711150425034754, 'id_str': '1285711150425034754', 'indices': [8, 31], 'media_url': 'http://pbs.twimg.com/media/EdfDerTX0AI81-C.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EdfDerTX0AI81-C.jpg', 'url': 'https://t.co/MlGHWwVmjt', 'display_url': 'pic.twitter.com/MlGHWwVmjt', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1285711151293235201/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 337, 'h': 434, 'resize': 'fit'}, 'medium': {'w': 337, 'h': 434, 'resize': 'fit'}, 'small': {'w': 337, 'h': 434, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
451,1285650753374355456,2020-07-21 19:00:00,Heart plug plug https://t.co/ANYrak60L1,None,None,None,None,None,127,20,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1285650752573235200, 'id_str': '1285650752573235200', 'indices': [16, 39], 'media_url': 'http://pbs.twimg.com/media/EdeMjDxXYAAWa3V.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EdeMjDxXYAAWa3V.jpg', 'url': 'https://t.co/ANYrak60L1', 'display_url': 'pic.twitter.com/ANYrak60L1', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1285650753374355456/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 327, 'h': 384, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 327, 'h': 384, 'resize': 'fit'}, 'large': {'w': 327, 'h': 384, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
452,1285590362271227905,2020-07-21 15:00:02,2018 World Cup Winner-France https://t.co/VnJgIS4WIU,None,None,None,None,None,249,26,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1285590361277169665, 'id_str': '1285590361277169665', 'indices': [29, 52], 'media_url': 'http://pbs.twimg.com/media/EddVn0qXgAEHl8h.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EddVn0qXgAEHl8h.jpg', 'url': 'https://t.co/VnJgIS4WIU', 'display_url': 'pic.twitter.com/VnJgIS4WIU', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1285590362271227905/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 462, 'h': 459, 'resize': 'fit'}, 'medium': {'w': 462, 'h': 459, 'resize': 'fit'}, 'small': {'w': 462, 'h': 459, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
453,1285529958929096705,2020-07-21 11:00:00,Happy Children's Day https://t.co/2gYAcAbItB,None,None,None,None,None,180,14,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1285529957674909696, 'id_str': '1285529957674909696', 'indices': [21, 44], 'media_url': 'http://pbs.twimg.com/media/Edcer3tWAAAvCNl.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Edcer3tWAAAvCNl.jpg', 'url': 'https://t.co/2gYAcAbItB', 'display_url': 'pic.twitter.com/2gYAcAbItB', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1285529958929096705/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 462, 'h': 446, 'resize': 'fit'}, 'medium': {'w': 462, 'h': 446, 'resize': 'fit'}, 'large': {'w': 462, 'h': 446, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
454,1285469559785480195,2020-07-21 07:00:00,You come? I come? https://t.co/uI0DXQyq3t,None,None,None,None,None,136,15,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1285469558799728640, 'id_str': '1285469558799728640', 'indices': [18, 41], 'media_url': 'http://pbs.twimg.com/media/EdbnwMXWAAAsNH1.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EdbnwMXWAAAsNH1.jpg', 'url': 'https://t.co/uI0DXQyq3t', 'display_url': 'pic.twitter.com/uI0DXQyq3t', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1285469559785480195/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 392, 'h': 399, 'resize': 'fit'}, 'small': {'w': 392, 'h': 399, 'resize': 'fit'}, 'medium': {'w': 392, 'h': 399, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
455,1285409161879134209,2020-07-21 03:00:00,You are the best https://t.co/7lLXDKbyrt,None,None,None,None,None,122,13,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1285409160780230657, 'id_str': '1285409160780230657', 'indices': [17, 40], 'media_url': 'http://pbs.twimg.com/media/Edaw0kNWsAE3UJu.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Edaw0kNWsAE3UJu.jpg', 'url': 'https://t.co/7lLXDKbyrt', 'display_url': 'pic.twitter.com/7lLXDKbyrt', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1285409161879134209/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 406, 'h': 474, 'resize': 'fit'}, 'medium': {'w': 406, 'h': 474, 'resize': 'fit'}, 'large': {'w': 406, 'h': 474, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
